dataset,train_instance_count,test_instance_count,train_label_values,test_label_values,values_dtype,labels_blob_presence,instance_level_binary_label_compatible,minimum_attainable_conformal_p,abstained_n_train_lt5,dataset_train_normal_count_metadata,dataset_test_total_count_metadata
SwedishLeaf_normal_1,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_10,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_11,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_12,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_13,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_14,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_15,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_2,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_3,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_4,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_5,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_6,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_7,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_8,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
SwedishLeaf_normal_9,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
Symbols_normal_1,144,150,0,0 1,float32,not_used_for_instance_policy,1,0.006896551724137931,0,144,150
Symbols_normal_2,129,150,0,0 1,float32,not_used_for_instance_policy,1,0.007692307692307693,0,129,150
Symbols_normal_3,133,150,0,0 1,float32,not_used_for_instance_policy,1,0.007462686567164179,0,133,150
Symbols_normal_4,144,150,0,0 1,float32,not_used_for_instance_policy,1,0.006896551724137931,0,144,150
Symbols_normal_5,129,150,0,0 1,float32,not_used_for_instance_policy,1,0.007692307692307693,0,129,150
Symbols_normal_6,133,150,0,0 1,float32,not_used_for_instance_policy,1,0.007462686567164179,0,133,150
SyntheticControl_normal_1,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
SyntheticControl_normal_2,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
SyntheticControl_normal_3,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
SyntheticControl_normal_4,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
SyntheticControl_normal_5,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
SyntheticControl_normal_6,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
ToeSegmentation1_normal_0,112,100,0,0 1,float32,not_used_for_instance_policy,1,0.008849557522123894,0,112,100
ToeSegmentation1_normal_1,102,100,0,0 1,float32,not_used_for_instance_policy,1,0.009708737864077669,0,102,100
ToeSegmentation2_normal_0,99,100,0,0 1,float32,not_used_for_instance_policy,1,0.01,0,99,100
ToeSegmentation2_normal_1,33,50,0,0 1,float32,not_used_for_instance_policy,1,0.029411764705882353,0,33,50
Trace_normal_1,40,50,0,0 1,float32,not_used_for_instance_policy,1,0.024390243902439025,0,40,50
Trace_normal_2,40,50,0,0 1,float32,not_used_for_instance_policy,1,0.024390243902439025,0,40,50
Trace_normal_3,40,50,0,0 1,float32,not_used_for_instance_policy,1,0.024390243902439025,0,40,50
Trace_normal_4,40,50,0,0 1,float32,not_used_for_instance_policy,1,0.024390243902439025,0,40,50
TwoLeadECG_normal_1,464,550,0,0 1,float32,not_used_for_instance_policy,1,0.002150537634408602,0,464,550
TwoLeadECG_normal_2,464,550,0,0 1,float32,not_used_for_instance_policy,1,0.002150537634408602,0,464,550
TwoPatterns_normal_1,1044,1300,0,0 1,float32,not_used_for_instance_policy,1,0.0009569377990430622,0,1044,1300
TwoPatterns_normal_2,998,1250,0,0 1,float32,not_used_for_instance_policy,1,0.001001001001001001,0,998,1250
TwoPatterns_normal_3,996,1250,0,0 1,float32,not_used_for_instance_policy,1,0.0010030090270812437,0,996,1250
TwoPatterns_normal_4,960,1200,0,0 1,float32,not_used_for_instance_policy,1,0.001040582726326743,0,960,1200
UMD_normal_1,48,50,0,0 1,float32,not_used_for_instance_policy,1,0.02040816326530612,0,48,50
UMD_normal_2,48,50,0,0 1,float32,not_used_for_instance_policy,1,0.02040816326530612,0,48,50
UMD_normal_3,48,50,0,0 1,float32,not_used_for_instance_policy,1,0.02040816326530612,0,48,50
UWaveGestureLibraryAll_normal_1,447,550,0,0 1,float32,not_used_for_instance_policy,1,0.002232142857142857,0,447,550
UWaveGestureLibraryAll_normal_2,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryAll_normal_3,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryAll_normal_4,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryAll_normal_5,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryAll_normal_6,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryAll_normal_7,447,550,0,0 1,float32,not_used_for_instance_policy,1,0.002232142857142857,0,447,550
UWaveGestureLibraryAll_normal_8,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryX_normal_1,447,550,0,0 1,float32,not_used_for_instance_policy,1,0.002232142857142857,0,447,550
UWaveGestureLibraryX_normal_2,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryX_normal_3,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryX_normal_4,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryX_normal_5,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryX_normal_6,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryX_normal_7,447,550,0,0 1,float32,not_used_for_instance_policy,1,0.002232142857142857,0,447,550
UWaveGestureLibraryX_normal_8,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryY_normal_1,447,550,0,0 1,float32,not_used_for_instance_policy,1,0.002232142857142857,0,447,550
UWaveGestureLibraryY_normal_2,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryY_normal_3,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryY_normal_4,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryY_normal_5,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryY_normal_6,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryY_normal_7,447,550,0,0 1,float32,not_used_for_instance_policy,1,0.002232142857142857,0,447,550
UWaveGestureLibraryY_normal_8,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryZ_normal_1,447,550,0,0 1,float32,not_used_for_instance_policy,1,0.002232142857142857,0,447,550
UWaveGestureLibraryZ_normal_2,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryZ_normal_3,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryZ_normal_4,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryZ_normal_5,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryZ_normal_6,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
UWaveGestureLibraryZ_normal_7,447,550,0,0 1,float32,not_used_for_instance_policy,1,0.002232142857142857,0,447,550
UWaveGestureLibraryZ_normal_8,448,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022271714922048997,0,448,550
Wafer_normal_-1,609,750,0,0 1,float32,not_used_for_instance_policy,1,0.001639344262295082,0,609,750
Wine_normal_1,45,50,0,0 1,float32,not_used_for_instance_policy,1,0.021739130434782608,0,45,50
Wine_normal_2,43,50,0,0 1,float32,not_used_for_instance_policy,1,0.022727272727272728,0,43,50
WordSynonyms_normal_1,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
WordSynonyms_normal_10,36,50,0,0 1,float32,not_used_for_instance_policy,1,0.02702702702702703,0,36,50
WordSynonyms_normal_11,12,50,0,0 1,float32,not_used_for_instance_policy,1,0.07692307692307693,0,12,50
WordSynonyms_normal_12,35,50,0,0 1,float32,not_used_for_instance_policy,1,0.027777777777777776,0,35,50
WordSynonyms_normal_13,12,50,0,0 1,float32,not_used_for_instance_policy,1,0.07692307692307693,0,12,50
WordSynonyms_normal_14,31,50,0,0 1,float32,not_used_for_instance_policy,1,0.03125,0,31,50
WordSynonyms_normal_15,12,50,0,0 1,float32,not_used_for_instance_policy,1,0.07692307692307693,0,12,50
WordSynonyms_normal_16,24,50,0,0 1,float32,not_used_for_instance_policy,1,0.04,0,24,50
WordSynonyms_normal_17,11,50,0,0 1,float32,not_used_for_instance_policy,1,0.08333333333333333,0,11,50
WordSynonyms_normal_18,21,50,0,0 1,float32,not_used_for_instance_policy,1,0.045454545454545456,0,21,50
WordSynonyms_normal_19,11,50,0,0 1,float32,not_used_for_instance_policy,1,0.08333333333333333,0,11,50
WordSynonyms_normal_2,160,200,0,0 1,float32,not_used_for_instance_policy,1,0.006211180124223602,0,160,200
WordSynonyms_normal_20,20,50,0,0 1,float32,not_used_for_instance_policy,1,0.047619047619047616,0,20,50
WordSynonyms_normal_21,11,50,0,0 1,float32,not_used_for_instance_policy,1,0.08333333333333333,0,11,50
WordSynonyms_normal_22,18,50,0,0 1,float32,not_used_for_instance_policy,1,0.05263157894736842,0,18,50
WordSynonyms_normal_23,11,50,0,0 1,float32,not_used_for_instance_policy,1,0.08333333333333333,0,11,50
WordSynonyms_normal_24,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
WordSynonyms_normal_25,9,50,0,0 1,float32,not_used_for_instance_policy,1,0.1,0,9,50
WordSynonyms_normal_3,15,50,0,0 1,float32,not_used_for_instance_policy,1,0.0625,0,15,50
WordSynonyms_normal_4,92,100,0,0 1,float32,not_used_for_instance_policy,1,0.010752688172043012,0,92,100
WordSynonyms_normal_5,14,50,0,0 1,float32,not_used_for_instance_policy,1,0.06666666666666667,0,14,50
WordSynonyms_normal_6,57,50,0,0 1,float32,not_used_for_instance_policy,1,0.017241379310344827,0,57,50
WordSynonyms_normal_7,14,50,0,0 1,float32,not_used_for_instance_policy,1,0.06666666666666667,0,14,50
WordSynonyms_normal_8,44,50,0,0 1,float32,not_used_for_instance_policy,1,0.022222222222222223,0,44,50
WordSynonyms_normal_9,12,50,0,0 1,float32,not_used_for_instance_policy,1,0.07692307692307693,0,12,50
WormsTwoClass_normal_1,87,100,0,0 1,float32,not_used_for_instance_policy,1,0.011363636363636364,0,87,100
WormsTwoClass_normal_2,119,150,0,0 1,float32,not_used_for_instance_policy,1,0.008333333333333333,0,119,150
Worms_normal_1,87,100,0,0 1,float32,not_used_for_instance_policy,1,0.011363636363636364,0,87,100
Worms_normal_2,35,50,0,0 1,float32,not_used_for_instance_policy,1,0.027777777777777776,0,35,50
Worms_normal_3,28,50,0,0 1,float32,not_used_for_instance_policy,1,0.034482758620689655,0,28,50
Worms_normal_4,36,50,0,0 1,float32,not_used_for_instance_policy,1,0.02702702702702703,0,36,50
Worms_normal_5,20,50,0,0 1,float32,not_used_for_instance_policy,1,0.047619047619047616,0,20,50
Yoga_normal_1,1224,1550,0,0 1,float32,not_used_for_instance_policy,1,0.0008163265306122449,0,1224,1550
Yoga_normal_2,1416,1800,0,0 1,float32,not_used_for_instance_policy,1,0.0007057163020465773,0,1416,1800
